0,135649,0.3669,1.7600771118164062
0,135659,0.1,14.50628570251465
0,135660,0.1,14.50628570251465
0,136671,0.1,14.506298782348633
0,135661,0.1153,14.243299948120118
0,136169,0.1,14.506285664367676
0,136173,0.1,14.506285684204101
0,145913,0.1,14.50628564453125
0,367078,0.1,14.50628570251465
0,397789,0.1,14.50628567199707
0,398317,0.1012,14.485793768310547
0,399341,0.1,14.50628567199707
0,410095,0.1,14.506285690307617
0,251389,0.1,14.50628570251465
0,692701,0.1479,13.730454739379883
0,562141,0.1,14.506285690307617
0,727547,0.1,14.50628567199707
0,801784,0.1,14.50628567199707
0,934361,0.1014,14.483304010009766
0,329180,0.1,14.50628567199707
0,985069,0.1001,14.504673886108398
0,135633,0.1,14.506285662841798
0,135631,0.1322,13.985428884887696
0,135629,0.1,14.50628570251465
0,136141,0.1,14.506152267456054
0,380377,0.1,14.506285668945312
0,494034,0.1442,13.785163009643554
0,135615,0.1,14.506285664367676
0,211453,0.1,14.50628567199707
0,185295,0.1,14.506285662841798
0,922069,0.1,14.50628570251465
0,889819,0.1,14.506285684204101
0,522703,0.1,14.50628567199707
0,414669,0.1504,13.693879251098632
0,135606,0.1451,13.770733448791503
0,252347,0.1,14.50628564453125
0,157111,0.1,14.506285668945312
0,430513,0.0999,14.507897482299805
0,902617,0.1,14.50628567199707
0,156081,0.1,14.506285664367676
0,135601,0.1,14.50628570251465
0,135603,0.1,14.50628570251465
0,135597,0.1,14.50628567199707
0,136113,0.1,14.506285664367676
0,135586,0.3612,1.7268201091766358
0,930231,0.1,14.50628567199707
0,856497,0.1,14.50628567199707
0,135569,0.1,14.50628570251465
0,135539,0.1,14.506285690307617
0,693169,0.1,14.50628570251465
0,136045,0.1,14.50628567199707
0,1020337,0.1,14.50628567199707
0,136047,0.1,14.50628570251465
0,135512,0.1,14.50628570251465
0,510374,0.1,14.50628567199707
0,965041,0.1,14.50628564453125
0,157553,0.1,14.50628567199707
0,163697,0.1,14.506285690307617
0,135441,0.1079,14.35256415863037
0,856467,0.1,14.50628570251465
0,185168,0.1,14.50628567199707
0,758617,0.1,14.50628567199707
0,995727,0.1286,14.041633660888673
0,37629,0.1,14.50628567199707
0,478038,0.1,14.50628567199707
0,701261,0.1,14.506285662841798
0,104189,0.1,14.506285662841798
0,136955,0.1054,14.41924800415039
0,856857,0.1002,14.503062069702148
0,580019,0.0999,14.507897482299805
0,823729,0.1,14.50628567199707
0,135927,0.1,14.50628564453125
0,692657,0.0999,14.507897482299805
0,954801,0.1,14.506285696411133
0,657149,0.1,14.506285664367676
0,57079,0.1,14.506285684204101
0,155385,0.1,14.50628567199707
0,1006038,0.125,14.100264038085937
0,692991,0.1,14.50628564453125
0,135925,0.1,14.50628567199707
0,758521,0.1,14.50628564453125
0,1004979,0.1,14.505737728881837
0,135921,0.1,14.50628564453125
0,135919,0.1,14.50628570251465
0,135917,0.1172,14.224938845825195
0,367351,0.1,14.50628570251465
0,211700,0.1,14.506285684204101
0,974084,0.1,14.50628564453125
0,156397,0.1,14.506285690307617
0,135913,0.1005,14.497749520874024
0,160497,0.1,14.50628564453125
0,135909,0.1541,13.244671740722657
0,135885,0.1,14.50628570251465
0,135853,0.1,14.50628570251465
0,947444,0.1,14.506285662841798
0,397491,0.1053,14.420809414672851
0,133245,0.1503,13.689143640136718
0,135293,0.1,14.50628567199707
0,397997,0.1002,14.503062072753906
0,223929,0.1001,14.504673861694336
0,210557,0.1,14.50628570251465
0,314518,0.1292,14.026750398254395
0,1002226,0.1,14.506285662841798
0,761571,0.1394,13.85034513244629
0,157309,0.1,14.506285662841798
0,1022694,0.1,14.506285662841798
0,722583,0.1,14.506285690307617
0,145017,0.1,14.50628567199707
0,146041,0.1,14.506285690307617
0,643757,0.1,14.506285690307617
0,135857,0.1,14.50628570251465
0,231025,0.1,14.506285662841798
0,135789,0.1,14.506202099609375
0,135793,0.1,14.506285684204101
0,940253,0.1,14.50628567199707
0,135781,0.1,14.50628570251465
0,1020542,0.1,14.50628567199707
0,1004979,0.1,14.505737728881837
0,423537,0.1,14.506285668945312
0,791153,0.1,14.50628570251465
0,280665,0.1,14.50628567199707
0,135756,0.1,14.50628567199707
0,152653,0.3096,2.906449961090088
0,397873,0.1,14.50628564453125
0,416839,0.1001,14.504673852539062
0,954993,0.1,14.50628567199707
0,411685,0.115,14.26044222869873
0,870494,0.0998,14.509509292602539
0,871509,0.1191,14.193958297729493
0,686679,0.1,14.506285684204101
0,603765,0.1,14.50628567199707
0,33825,0.1743,2.217274115753174
0,199898,0.5194,1.3587016668319702
0,135729,0.5606,1.2385654178619385
0,135589,0.1645,12.9510955368042
0,149939,0.1,14.506285662841798
0,397747,0.1,14.50628570251465
0,146873,0.1,14.50628567199707
0,692667,0.1001,14.504673880004884
0,753074,0.1,14.506285684204101
0,163257,0.1,14.50628570251465
0,435089,0.1,14.50628564453125
0,656771,0.1347,3.141509599685669
0,656819,0.1,14.506285696411133
0,153015,0.1,14.50628570251465
0,926131,0.1,14.50628570251465
0,463283,0.1472,13.743719635009766
0,662972,0.1,14.506285684204101
0,478643,0.117,14.232278112792969
0,612787,0.1,14.506285696411133
0,663985,0.1,14.506285690307617
0,987443,0.0999,14.507897482299805
0,162227,0.1,14.506285690307617
0,856375,0.1,14.50628567199707
0,136635,0.1099,14.344606448364258
0,954803,0.0999,14.50684567565918
